primary_id	simple_id	supplier_id	seq_depth	subset	clade	exclude	genus	species	sex	location	sublocation	notes	source	
CMASS6608052	CalMas528	G01-E09	4.9	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608053	CalMas529	G03-G05	6.9	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608054	CalMas530	G03-F10	6.4	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608055	CalMas531	G03-G08	5.5	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608056	CalMas532	G03-G03	5.8	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608057	CalMas533	G03-G04	5.5	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608058	CalMas534	G03-F08	4.8	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608059	CalMas535	G04-I08	5.4	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608060	CalMas536	G04-I07	5.2	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608061	CalMas537	G05-D03	6.8	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608062	CalMas538	G03-I09	6.7	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608063	CalMas539	G04-B04	6.2	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608064	CalMas540	G05-A08	6.2	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608065	CalMas541	G03-J09	8.1	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608066	CalMas542	G03-I10	8.5	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608067	CalMas543	G04-J05	8.5	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608068	CalMas544	G05-H06	8.8	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608069	CalMas545	G05-A05	8.7	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608070	CalMas546	G05-H03	8.0	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608071	CalMas547	G05-B02	9.0	3	AstCal		Astatotilapia	calliptera		Lake_Masoko			181107.MassokoMaster	
CMASS6608072	CalRiv6		8.5	1	AstCal		Astatotilapia	calliptera				Not found in master from Emilia- was CalMas548 but in NJ tree with CMASS6389769 near Itamba - think collected from river	181107.MassokoMaster	
CopAnsF17350445	CopVir129	84	18.4	1	Utaka		Copadichromis	virginalis						
CopAnsF17350446	CopVir130	70	18.9	1	Utaka		Copadichromis	virginalis						
CopAnsF17350447	CopVir131	77	17.7	1	Utaka		Copadichromis	virginalis						
CopAnsF17350448	CopVir132	79	19.5	1	Utaka		Copadichromis	virginalis						
CopAnsF17350449	CopVir133	90	21.5	1	Utaka		Copadichromis	virginalis						
CopAnsF17350450	CopVir134	86	17.5	1	Utaka		Copadichromis	virginalis						
CopAnsF17350451	CopVir135	85	21.2	1	Utaka		Copadichromis	virginalis						
CopAnsF17350452	CopVir136	91	21.9	1	Utaka		Copadichromis	virginalis						
CopAnsF17350454	CopVir137	87	19.9	1	Utaka		Copadichromis	virginalis						
CopAnsF17350455	CopVir138	54	18.3	1	Utaka		Copadichromis	virginalis						
CopAnsF17350456	CopVir139	22	18.0	1	Utaka		Copadichromis	virginalis						
CopAnsF17350457	CopVir140	76	19.9	1	Utaka		Copadichromis	virginalis						
CopAnsF17350458	CopVir141	14	18.9	1	Utaka		Copadichromis	virginalis						
CopAnsF17350459	CopVir142	38	19.8	1	Utaka		Copadichromis	virginalis						
CopAnsF17350461	CopVir143	19	26.0	1	Utaka		Copadichromis	virginalis						
CopAnsF17350462	CopVir144	13	22.0	1	Utaka		Copadichromis	virginalis						
CopAnsF17350463	CopVir145	23	19.0	1	Utaka		Copadichromis	virginalis						
CopAnsF17350464	CopVir146	46	20.2	1	Utaka		Copadichromis	virginalis						
CopAnsF17350465	CopVir147	39	19.7	1	Utaka		Copadichromis	virginalis						
CopAnsF17350467	CopVir148	2	24.1	1	Utaka		Copadichromis	virginalis						
CopAnsF17350468	CopChr87	893	20.4	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350469	CopChr88	887	23.6	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350470	CopChr89	888	23.7	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350471	CopChr90	892	23.9	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350472	CopChr91	886	19.3	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350473	CopChr92	884	21.2	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350474	CopChr93	891	20.8	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350475	CopChr94	883	19.8	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350476	CopChr95	882	17.2	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350477	CopChr96	889	17.3	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350478	CopChr97	854	20.1	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350479	CopChr98	852	21.0	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350480	CopChr99	1367	16.2	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350481	CopChr100	1370	19.8	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350482	CopChr101	1369	16.3	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350483	CopChr102	1364	16.4	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350484	CopChr103	1358	17.3	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350485	CopChr104	1366	17.1	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350486	CopChr105	1349	17.4	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350487	CopChr106	1344	20.1	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350488	CopChr107	1354	16.5	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350489	CopChr108	1351	15.7	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350490	CopChr109	1350	17.2	1	Utaka		Copadichromis	chrysonotus						
CopAnsF17350491	CopChr110	1353	17.0	1	Utaka		Copadichromis	chrysonotus						
ILBCDS5421970	CalMas1	2B7d	17.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		blue	130425.samples	
ILBCDS5421971	CalMas2	2B7c	18.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		blue	130425.samples	
ILBCDS5421972	OtoBro1	209	13.5	1	Benthic		Otopharynx	"""brooksi nkhata"""	M	Nkhata_Bay			130425.samples	
ILBCDS5421973	CalMas7	207a	17.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		yellow	130425.samples	
ILBCDS5421974	CalMas8	207b	18.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		yellow	130425.samples	
ILBCDS5421975	CalMas3	2B6c	13.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		blue	130425.samples	
ILBCDS5421976	CalMas4	2B7a	15.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		blue	130425.samples	
ILBCDS5421977	CalMas5	2B7b	15.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		blue	130425.samples	
ILBCDS5421978	CalMas6	2B6d	16.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		blue	130425.samples	
ILBCDS5421979	CalMas9	207d	14.5	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		yellow	130425.samples	
ILBCDS5421980	BucRho4	A91	18.5	1	Benthic		Buccochromis	rhoadesii	M	Lake_Masoko			130425.samples	
ILBCDS5421981	MylAna4	A95	16.4	1	Benthic		Mylochromis	anaphyrmus	M	Southeast_arm			130425.samples	
ILBCDS5421982	CopMlo1	427	11.7	1	Utaka		Copadichromis	mloto	M				130425.samples	
ILBCDS5421983		206	16.7			err	Placidochromis	vulgaris	M	Nkhata_Bay	Nkhata_Bay	sequence clearly an AstCal - likely sample mixup	130425.samples	
ILBCDS5421984	CalMas10	208d	17.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		yellow	130425.samples	
ILBCDS5421985	TrePla17	A96	13.2	1	Benthic		Trematocranus	placodon	M	Southeast_arm			130425.samples	
ILBCDS5421986	AltMac1	14	16.5	1	Deep		Alticorpus	macrocleithrum	M	Southeast_arm			130425.samples	
ILBCDS5421987	PlaMil1	437	21.7	1	Benthic		Placidochromis	milomo	M				130425.samples	
ILBCDS5421988	PlaEle1	439	15.5	1	Benthic		Placidochromis	electra	M				130425.samples	
ILBCDS5421989	NimLiv1	441	13.5	1	Benthic		Nimbochromis	livingstonii	M				130425.samples	
ILBCDS5421990	LetLet1	3	15.5	1	Deep		Lethrinops	lethrinus	M	Southeast_arm	Mangochi		130425.samples	
ILBCDS5421991	PlaJoh1	438	16.0	1	Benthic		Placidochromis	johnstoni	M				130425.samples	
ILBCDS5421992	NimLin1	440	16.4	1	Benthic		Nimbochromis	linni	M				130425.samples	
ILBCDS5421993	NimPol1	401	15.4	1	Benthic		Nimbochromis	polystigma	M	Dwangwa			130425.samples	
ILBCDS5421994	AulStu5	430	24.8	1	Deep		Aulonocara	stuartgranti	M			"""maisoni"""	130425.samples	
ILBCDS5421995	AulStu9	429	16.3	1	Deep		Aulonocara	stuartgranti	M			initially A. steveni	130425.samples	
ILBCDS5421996	CalMas11	207c	12.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		yellow	130425.samples	
ILBCDS5421997	CalMas12	208c	19.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		yellow	130425.samples	
ILBCDS5421998	LetAlb1	433	10.2	1	Deep		Lethrinops	albus	M				130425.samples	
ILBCDS5421999	OtoTet1	116	16.5	1	Benthic		Otopharynx	tetrastigma	M	Lake Ilamba			130425.samples	
ILBCDS5422000	LetAur1	435	19.4	1	Deep		Lethrinops	auritus	M				130425.samples	
ILBCDS5422001	LetGos4	A79	16.0	1	Deep		Lethrinops	gossei	M	Southeast_arm			130425.samples	
ILBCDS5438962	CalSal1	CALM	48.3	1	AstCal		Astatotilapia	calliptera	F	Salima		A. calliptera trio mother	130425.samples	
ILBCDS5438963	CalSal2	CALF	46.2	1	AstCal		Astatotilapia	calliptera	M	Salima		A. calliptera trio father	130425.samples	
ILBCDS5438964	CalSal3	CALO	44.7	1	AstCal		Astatotilapia	calliptera		Salima		A. calliptera trio offspring	130425.samples	
ILBCDS5438965	LetLet2	LLM	48.1	1	Deep		Lethrinops	lethrinus	F	Mazinzi_reef 		L. lethrinus trio mother	130425.samples	
ILBCDS5438966	LetLet3	LLF1b	45.4	1	Deep		Lethrinops	lethrinus	M	Mazinzi_reef 		L. lethrinus trio father	130425.samples	
ILBCDS5438967	LetLet4	LLO	37.1	1	Deep		Lethrinops	lethrinus		Mazinzi_reef 		L. lethrinus offspring	130425.samples	
ILBCDS5438968	CalRov1	ACRUV	14.1	1	AstCal		Astatotilapia	calliptera	F	Rovuma_river			130425.samples	
ILBCDS5438969	CalChz1	ACCHIS	14.5	1	AstCal		Astatotilapia	calliptera	M	Chizumulu_island			130425.samples	
ILBCDS5438970	CalChl1	ACCHIL	13.5	1	AstCal		Astatotilapia	calliptera	M	Lake_Chilwa			130425.samples	
ILBCDS5438971	CalMba1	ACMBA	15.8	1	AstCal		Astatotilapia	calliptera	F	Mbaka_river			130425.samples	
ILBCDS5438972	AulStu1	AULM	27.8	1	Deep		Aulonocara	stuartgranti	F	Usisya		A. stuartgranti trio mother	130425.samples	
ILBCDS5438973	AulStu2	AULF	45.9	1	Deep		Aulonocara	stuartgranti	M	Usisya		A. stuartgranti trio father	130425.samples	
ILBCDS5438974	AulStu6	AULO	41.4	1	Deep		Aulonocara	stuartgranti		Usisya		A. stuartgranti offspring	130425.samples	
ILBCDS5438975	LetLon3	A64	16.2	1	Deep		Lethrinops	longimanus	M	Southeast_arm		"""readhead"""	130425.samples	
ILBCDS5438976	CopQua1	A74	15.3	1	Utaka		Copadichromis	quadrimaculatus	M	Southeast_arm			130425.samples	
ILBCDS5438977	CopVir12	A75	17.4	1	Utaka		Copadichromis	virginalis	M	Southeast_arm			130425.samples	
ILBCDS5438978	LetOli1	A77	15.1	1	Deep		Lethrinops	"""oliveri"""	M	Southeast_arm			130425.samples	
ILBCDS5438979	AltGeo1	A65	18.0	1	Deep		Alticorpus	geoffreyi	M	Southeast_arm			130425.samples	
ILBCDS5438980_CALO	CalSal3	CALO	5.2			dup	Astatotilapia	calliptera		Salima		same sample as  ILBCDS5438964		
ILBCDS5438981_LLO	LetLet4	LLO	6.3	1	Deep		Lethrinops	lethrinus		Mazinzi_reef 		same sample as  ILBCDS5438967		
ILBCDS5438982_AULO	AulStu6	AULO	5.9	1	Deep		Aulonocara	stuartgranti		Usisya		same sample as ILBCDS5438974		
ILBCDS5879518	MylAna5	MA1	6.9	1	Benthic		Mylochromis	anaphyrmus					140715.manifest	
ILBCDS5879519	MylAna6	MA2	7.1	1	Benthic		Mylochromis	anaphyrmus					140715.manifest	
ILBCDS5879520	MylAna7	MA3	7.3	1	Benthic		Mylochromis	anaphyrmus					140715.manifest	
ILBCDS5879521	MylAna8	MA5	6.7	1	Benthic		Mylochromis	anaphyrmus					140715.manifest	
ILBCDS5879522	OtoSpe1	OS1	17.7	1	Benthic		Otopharynx	speciosus					140715.manifest	
ILBCDS5879523	OtoSpe2	OS2	16.8	1	Benthic		Otopharynx	speciosus					140715.manifest	
ILBCDS5879524	CopTri1	CT	16.1	1	Utaka		Copadichromis	trimaculatus					140715.manifest	
ILBCDS5879525	CopVir13	CV1	7.4	1	Utaka		Copadichromis	virginalis					140715.manifest	
ILBCDS5879526	CopVir14	CV2	7.1	1	Utaka		Copadichromis	virginalis					140715.manifest	
ILBCDS5879527	CopVir15	CV3	7.5	1	Utaka		Copadichromis	virginalis					140715.manifest	
ILBCDS5879528	CopVir16	CV4	7.0	1	Utaka		Copadichromis	virginalis					140715.manifest	
ILBCDS5879529	ChiRho1	CHR1	17.0	1	Benthic		Chilotilapia	rhoadesii					140715.manifest	
ILBCDS5879530	ChiRho2	CHR2	6.3	1	Benthic		Chilotilapia	rhoadesii					140715.manifest	
ILBCDS5879531	ChiRho3	CHR3	5.9	1	Benthic		Chilotilapia	rhoadesii					140715.manifest	
ILBCDS5879532	CteInt1	CTI1	16.8	1	Benthic		Ctenopharynx	intermedius					140715.manifest	
ILBCDS5879533	CteInt2	CTI2	6.2	1	Benthic		Ctenopharynx	intermedius					140715.manifest	
ILBCDS5879534	CteInt3	CTI3	6.0	1	Benthic		Ctenopharynx	intermedius					140715.manifest	
ILBCDS5879535	TrePla13	TP1	6.5	1	Benthic		Trematocranus	placodon					140715.manifest	
ILBCDS5879536	TrePla14	TP2	6.5	1	Benthic		Trematocranus	placodon					140715.manifest	
ILBCDS5879537	TrePla15	TP3	6.4	1	Benthic		Trematocranus	placodon					140715.manifest	
ILBCDS5879538	TrePla16	TP4	6.7	1	Benthic		Trematocranus	placodon					140715.manifest	
ILBCDS5879539	ChaCae1	CHC1	18.0	1	Benthic		Champsochromis	caeruleus					140715.manifest	
ILBCDS5879540	ChaCae2	CHC2	18.3	1	Benthic		Champsochromis	caeruleus					140715.manifest	
ILBCDS5879541	BucNot3	BNO	18.0	1	Benthic		Buccochromis	nototaenia					140715.manifest	
ILBCDS5879542	ProOrn13	PRO1	18.0	1	Benthic		Protomelas	ornatus					140715.manifest	
ILBCDS5879543	ProOrn14	PRO2	17.1	1	Benthic		Protomelas	ornatus					140715.manifest	
ILBCDS5879544	CteNit1	CTN	17.7	1	Benthic		Ctenopharynx	nitidus					140715.manifest	
ILBCDS5879545	MylSub23	PSU1	6.3	1	Benthic		Mylochromis	subocularis		Southeast_arm	Nachengwa_lodge	initially Placidochromis subocularis	140715.manifest	
ILBCDS5879546	MylSub2	PSU2	6.3	1	Benthic		Mylochromis	subocularis		Southeast_arm	Nachengwa_lodge	initially Placidochromis subocularis	140715.manifest	
ILBCDS5879547	MylSub3	PSU3	6.5	1	Benthic		Mylochromis	subocularis		Southeast_arm	Nachengwa_lodge	initially Placidochromis subocularis	140715.manifest	
ILBCDS5879548	MylSub4	PSU4	6.6	1	Benthic		Mylochromis	subocularis		Southeast_arm	Nachengwa_lodge	initially Placidochromis subocularis	140715.manifest	
ILBCDS5879549	AulGld1	A66	18.4	1	Deep		Aulonocara	"""gold"""	M	Southeast_arm			140715.manifest	
ILBCDS5879550	AulBlu11	275A	18.3	1	Deep		Aulonocara	"""blue Chilumba"""	M	Chilumba			140715.manifest	
ILBCDS5879551	AstRuj1	131A	19.3	0			Astatotilapia	"""Rujewa"""	M	Rujewa		was Aulonacara in manifest	140715.manifest	
ILBCDS5879552	ChiRho4	227A	6.7	1	Benthic		Chilotilapia	rhoadesii		Southeast_arm	Mangochi		140715.manifest	
ILBCDS5879553	DimCom1	230A	18.5	1	Benthic		Dimidiochromis	compressiceps		Southeast_arm	Mangochi		140715.manifest	
ILBCDS5879554	DipMac2	BBNB15	18.6	1	Diplo		Diplotaxodon	"""macrops black dorsal"""	M	Nkhata_Bay			140715.manifest	
ILBCDS5879555	CynAfr1	157A	16.3	1	Mbuna		Cynotilapia	afra		Nkhata_Bay			140715.manifest	
ILBCDS5879556	CopBor3	428	17.2	1	Utaka		Copadichromis	borleyi	M			via SMG	140715.manifest	
ILBCDS5879557	AulYel1	A80	16.7	1	Deep		Aulonocara	"""yellow"""	M	Southeast_arm			140715.manifest	
ILBCDS5879558	AulMin1	A81	16.4	1	Deep		Aulonocara	"""minutus"""	M	Southeast_arm			140715.manifest	
ILBCDS5879559	CynAxe1	159A	16.7	1	Mbuna		Cynotilapia	axelrodi		Nkhata_Bay			140715.manifest	
ILBCDS5879560	AltPet23	280	17.9	1	Deep		Alticorpus	peterdaviesi	M	Southeast_arm			140715.manifest	
ILBCDS5879561		235A	17.1			err	Cyathochromis	obliquidens		Southeast_arm	Mangochi	sequence clearly not CyaObl - likely Otopharynx tetrastigma	140715.manifest	
ILBCDS5879562	DipLim17	LA1	17.5	1	Diplo		Diplotaxodon	limnothrissa	M	Southeast_arm			140715.manifest	
ILBCDS5879563	FosRos37	415	17.3	1	Benthic		Fossorochromis	rostratus	F	Salima			140715.manifest	
ILBCDS5879564	GenMen1	171	16.5	1	Mbuna		Genyochromis	mento	F	Chiofu			140715.manifest	
ILBCDS5879565	FosRos38	168A	6.6	1	Benthic		Fossorochromis	rostratus		Chiofu			140715.manifest	
ILBCDS5879566	FosRos2	C16	5.8	1	Benthic		Fossorochromis	rostratus		Cape_Maclear			140715.manifest	
ILBCDS5879567	ProSpi2	233	18.1	1	Benthic		Protomelas	spilopterus	M	Southeast_arm	Mangochi	initially Hemitaeniochromis spilopterus	140715.manifest	
ILBCDS5879568	IodSpr1	174	17.6	1	Mbuna		Iodotropheus	sprengerae		Chiofu			140715.manifest	
ILBCDS5879569	LabTre5	173	5.7	1	Mbuna		Labeotropheus	trewavasae	F	Chiofu			140715.manifest	
ILBCDS5879570	FosRos3	168B	16.5	1	Benthic		Fossorochromis	rostratus		Chiofu			140715.manifest	
ILBCDS5879571	DipMac1	DMS_SE_1	18.9	1	Diplo		Diplotaxodon	macrops	M	Southeast_arm			140715.manifest	
ILBCDS5879572	HemOxy1	1	16.2	1	Benthic		Hemitilapia	oxyrhynchus	M	Southeast_arm	Mangochi		140715.manifest	
ILBCDS5879574	TroTro1	B16	15.4	1	Mbuna		Tropheops	tropheops		Cape_Maclear			140715.manifest	
ILBCDS5879575	CalKin21	86	16.3	1	AstCal		Astatotilapia	calliptera		Lake_Kingiri		was AstKin1 - renamed 200305	140715.manifest	
ILBCDS5879577	PetGen15	B17	15.7	1	Mbuna		Petrotilapia	genalutea		Cape_Maclear			140715.manifest	
ILBCDS5879578	DipGre1	30	17.1	1	Diplo		Diplotaxodon	greenwoodi					180808.sequenced_master	
ILBCDS5879579	DimStr3	147A	16.5	1	Benthic		Dimidiochromis	strigatus	M	Salima			140715.manifest	
ILBCDS5879580	PlaLon1	41A	16.3	1	Benthic		Placidochromis	longimanus		Chia_Lagoon			140715.manifest	
ILBCDS5879581	PlaLon2	41B	5.9	1	Benthic		Placidochromis	longimanus		Chia_Lagoon			140715.manifest	
ILBCDS5879582	PlaLon3	41C	5.8	1	Benthic		Placidochromis	longimanus		Chia_Lagoon			140715.manifest	
ILBCDS5879583	PlaLon4	41D	5.7	1	Benthic		Placidochromis	longimanus		Chia_Lagoon			140715.manifest	
ILBCDS5879584	PlaLon5	41E	5.7	1	Benthic		Placidochromis	longimanus		Chia_Lagoon			140715.manifest	
ILBCDS5879585	CopVir17	C10B	5.7	1	Utaka		Copadichromis	virginalis	M	Lake_Malombe			140715.manifest	
ILBCDS5879587	CopVir18	C10D	5.8	1	Utaka		Copadichromis	virginalis	M	Lake_Malombe			140715.manifest	
ILBCDS5879589	MylSub5	PSU5	5.7	1	Benthic		Mylochromis	subocularis		Southeast_arm	Nachengwa_lodge	initially Placidochromis subocularis	140715.manifest	
ILBCDS5879590	MylSub6	PSU6	5.6	1	Benthic		Mylochromis	subocularis		Southeast_arm	Nachengwa_lodge	initially Placidochromis subocularis	140715.manifest	
ILBCDS5879591	MylSub7	PSU7	6.0	1	Benthic		Mylochromis	subocularis		Southeast_arm	Nachengwa_lodge	initially Placidochromis subocularis	140715.manifest	
ILBCDS5879592	MylSub8	PSU8	5.7	1	Benthic		Mylochromis	subocularis		Southeast_arm	Nachengwa_lodge	initially Placidochromis subocularis	140715.manifest	
ILBCDS5879614	CalSal4	EM1	15.6	1	AstCal		Astatotilapia	calliptera	M	Salima		A. calliptera Salima male offspring 1	140715.manifest	
ILBCDS5879615	AulStu7	EM7	15.1	1	Deep		Aulonocara	stuartgranti	F	Usisya		A. stuartgranti female offspring 1	140715.manifest	
ILBCDS5879616	CalSal5	EM13	14.5	1	AstCal		Astatotilapia	calliptera	M	Salima		A. calliptera Salima male offspring 2	140715.manifest	
ILBCDS5879617	AulStu8	EM19	15.4	1	Deep		Aulonocara	stuartgranti	F	Usisya		A. stuartgranti female offspring 2	140715.manifest	
ILBCDS5879618	CalSal6	EM25	16.5	1	AstCal		Astatotilapia	calliptera	F	Salima		A. calliptera Salima female offspring	140715.manifest	
ILBCDS5879619		SAC_W	62.8	0			Andinocara	coeruleopunctatus		Panama			140715.manifest	
ILBCDS5879806	CalMas549	2D3A	8.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879807	CalMas550	2D3B	7.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879808	CalMas551	2D3C	7.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879809	CalMas552	2D3D	7.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879810	CalMas553	2D3E	7.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879811	CalMas554	2E4A	7.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879812	CalMas555	2E4B	8.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879813	CalMas556	2E4C	9.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879815	CalMas557	2E4E	7.5	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879816	CalMas558	2E5A	7.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879817	CalMas559	2E5B	7.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879818	CalMas560	2E5C	7.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879819	CalMas561	2E5D	5.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879820	CalMas562	2E5E	7.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879822	CalMas563	2E6B	5.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879825	CalMas564	2E6E	6.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879827	CalMas565	2E7B	5.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879828	CalMas566	2E7C	5.5	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879829	CalMas567	2F4A	5.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879830	CalMas568	2F4B	5.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879831	CalMas569	2F4C	5.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879832	CalMas570	2F4D	7.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879833	CalMas571	2F5A	5.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
ILBCDS5879834	CalMas572	2F5B	5.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		littoral	140715.manifest	
